Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-31 00:00:00-05:00,108.199997,108.410004,107.849998,108.279999,14690900,0.000000,0.000000
2014-02-03 00:00:00-05:00,107.790001,109.339996,107.610001,109.320000,20780300,0.276000,0.000000
2014-02-04 00:00:00-05:00,108.519997,108.669998,107.970001,108.160004,9573500,0.000000,0.000000
2014-02-05 00:00:00-05:00,107.690002,107.779999,107.010002,107.160004,10312200,0.000000,0.000000
2014-02-06 00:00:00-05:00,106.970001,107.019997,106.519997,106.699997,5708700,0.000000,0.000000
2014-02-07 00:00:00-05:00,106.459999,107.220001,106.440002,106.790001,7039200,0.000000,0.000000
2014-02-10 00:00:00-05:00,106.610001,107.120003,106.570000,107.089996,4370500,0.000000,0.000000
2014-02-11 00:00:00-05:00,106.610001,106.690002,106.160004,106.470001,5904900,0.000000,0.000000
2014-02-12 00:00:00-05:00,106.169998,106.209999,105.620003,105.919998,6723300,0.000000,0.000000
2014-02-13 00:00:00-05:00,106.589996,106.730003,106.300003,106.519997,6874600,0.000000,0.000000
2014-02-14 00:00:00-05:00,106.570000,106.639999,106.269997,106.580002,4989100,0.000000,0.000000
2014-02-18 00:00:00-05:00,106.660004,107.199997,106.620003,106.820000,4855800,0.000000,0.000000
2014-02-19 00:00:00-05:00,107.180000,107.180000,106.300003,106.370003,5522500,0.000000,0.000000
2014-02-20 00:00:00-05:00,106.320000,106.629997,105.690002,106.110001,5103200,0.000000,0.000000
2014-02-21 00:00:00-05:00,105.949997,106.680000,105.949997,106.669998,5250700,0.000000,0.000000
2014-02-24 00:00:00-05:00,106.699997,106.739998,106.169998,106.400002,3816700,0.000000,0.000000
2014-02-25 00:00:00-05:00,106.910004,107.360001,106.889999,107.349998,6225400,0.000000,0.000000
2014-02-26 00:00:00-05:00,107.309998,107.919998,107.239998,107.919998,7203900,0.000000,0.000000
2014-02-27 00:00:00-05:00,108.279999,108.559998,108.099998,108.510002,5394700,0.000000,0.000000
2014-02-28 00:00:00-05:00,108.279999,108.739998,107.779999,108.570000,8462600,0.000000,0.000000
2014-03-03 00:00:00-05:00,108.879997,109.180000,108.639999,109.029999,11089400,0.263000,0.000000
2014-03-04 00:00:00-05:00,108.349998,108.349998,107.360001,107.389999,8068100,0.000000,0.000000
2014-03-05 00:00:00-05:00,107.339996,107.779999,107.199997,107.620003,4798500,0.000000,0.000000
2014-03-06 00:00:00-05:00,106.760002,106.970001,106.519997,106.559998,7418200,0.000000,0.000000
2014-03-07 00:00:00-05:00,105.639999,106.169998,105.599998,105.889999,8270300,0.000000,0.000000
2014-03-10 00:00:00-04:00,105.940002,106.110001,105.779999,106.040001,3744300,0.000000,0.000000
2014-03-11 00:00:00-04:00,105.980003,106.339996,105.779999,106.320000,3815700,0.000000,0.000000
2014-03-12 00:00:00-04:00,106.919998,107.260002,106.779999,107.059998,6430500,0.000000,0.000000
2014-03-13 00:00:00-04:00,106.699997,108.529999,106.650002,108.500000,11815500,0.000000,0.000000
2014-03-14 00:00:00-04:00,108.970001,108.980003,108.320000,108.519997,9232800,0.000000,0.000000
2014-03-17 00:00:00-04:00,108.180000,108.300003,107.669998,107.709999,7381900,0.000000,0.000000
2014-03-18 00:00:00-04:00,107.680000,108.150002,107.599998,108.099998,4819500,0.000000,0.000000
2014-03-19 00:00:00-04:00,107.919998,107.980003,106.809998,107.260002,11557600,0.000000,0.000000
2014-03-20 00:00:00-04:00,107.089996,107.629997,106.989998,107.070000,5224400,0.000000,0.000000
2014-03-21 00:00:00-04:00,107.410004,108.320000,107.370003,108.230003,8986200,0.000000,0.000000
2014-03-24 00:00:00-04:00,108.050003,109.089996,107.949997,109.000000,7536400,0.000000,0.000000
2014-03-25 00:00:00-04:00,108.410004,108.820000,108.169998,108.589996,5032000,0.000000,0.000000
2014-03-26 00:00:00-04:00,108.550003,109.480003,108.480003,109.440002,7147200,0.000000,0.000000
2014-03-27 00:00:00-04:00,109.639999,110.389999,109.419998,109.989998,9772200,0.000000,0.000000
2014-03-28 00:00:00-04:00,109.860001,109.889999,109.019997,109.370003,6027000,0.000000,0.000000
2014-03-31 00:00:00-04:00,108.739998,111.070000,108.339996,109.099998,7488400,0.000000,0.000000
2014-04-01 00:00:00-04:00,108.260002,108.360001,107.839996,107.889999,9067300,0.280000,0.000000
2014-04-02 00:00:00-04:00,107.389999,107.550003,107.169998,107.269997,6887200,0.000000,0.000000
2014-04-03 00:00:00-04:00,107.519997,107.940002,107.440002,107.739998,4937400,0.000000,0.000000
2014-04-04 00:00:00-04:00,107.870003,108.690002,107.849998,108.459999,8977500,0.000000,0.000000
2014-04-07 00:00:00-04:00,108.620003,109.290001,108.599998,109.110001,7562500,0.000000,0.000000
2014-04-08 00:00:00-04:00,109.029999,109.470001,108.720001,109.370003,4213800,0.000000,0.000000
2014-04-09 00:00:00-04:00,108.879997,109.349998,108.639999,108.830002,5771500,0.000000,0.000000
2014-04-10 00:00:00-04:00,108.919998,110.220001,108.900002,109.839996,12706400,0.000000,0.000000
2014-04-11 00:00:00-04:00,110.540001,110.790001,110.129997,110.730003,10267000,0.000000,0.000000
2014-04-14 00:00:00-04:00,110.480003,110.699997,110.300003,110.440002,4142600,0.000000,0.000000
2014-04-15 00:00:00-04:00,110.610001,111.510002,110.349998,111.129997,7752000,0.000000,0.000000
2014-04-16 00:00:00-04:00,110.430000,111.269997,110.379997,111.269997,5523000,0.000000,0.000000
2014-04-17 00:00:00-04:00,111.370003,111.449997,109.699997,110.050003,8622500,0.000000,0.000000
2014-04-21 00:00:00-04:00,110.370003,110.620003,109.839996,109.959999,4316300,0.000000,0.000000
2014-04-22 00:00:00-04:00,109.660004,110.489998,109.610001,110.330002,5748700,0.000000,0.000000
2014-04-23 00:00:00-04:00,110.599998,111.050003,110.529999,110.959999,5748600,0.000000,0.000000
2014-04-24 00:00:00-04:00,110.449997,111.209999,110.449997,111.169998,6337800,0.000000,0.000000
2014-04-25 00:00:00-04:00,111.489998,111.989998,111.320000,111.330002,5976500,0.000000,0.000000
2014-04-28 00:00:00-04:00,111.110001,111.279999,110.550003,110.790001,7606000,0.000000,0.000000
2014-04-29 00:00:00-04:00,110.169998,110.730003,110.040001,110.639999,5235200,0.000000,0.000000
2014-04-30 00:00:00-04:00,110.720001,111.260002,110.379997,111.099998,7721400,0.000000,0.000000
2014-05-01 00:00:00-04:00,110.879997,112.080002,110.839996,112.019997,11556500,0.269000,0.000000
2014-05-02 00:00:00-04:00,111.540001,113.099998,111.300003,112.709999,12702100,0.000000,0.000000
2014-05-05 00:00:00-04:00,112.760002,112.809998,111.889999,112.029999,8043000,0.000000,0.000000
2014-05-06 00:00:00-04:00,112.110001,112.699997,112.040001,112.480003,6522600,0.000000,0.000000
